osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
185957649,30,0.742,8,0.033291100375801914,0.3362,19.72,29.48,19.72,0.25210084033613445,0.7163900186874793,0.5555555555555556,0.05085616106069365,0.33586793396698345,0.07466140597139498,0.0,low,1.0
12373447,0,0.4882,8,0.2581550328565084,0.3744,115.55,116.82,115.55,0.0,0.43739694404748825,0.5555555555555556,0.3945086301466435,0.37408704352176086,0.4382184453127964,0.0,high,1.0
"[1446575233, 1393577226]",2,0.2471,7,0.2881977963949428,0.4474,80.45,83.48,80.45,0.01680672268907563,0.17236451577443113,0.4444444444444444,0.4404220398884844,0.44712356178089047,0.30505709624796085,0.0,high,1.0
4743395,9,0.7867,7,0.05706729079766236,0.235,78.5,87.55,78.5,0.07563025210084033,0.7655270968451137,0.4444444444444444,0.08719256438598508,0.23461730865432714,0.29765924352213663,0.0,medium,0.9982
185957649,30,0.742,8,0.033291100375801914,0.3362,19.72,29.48,19.72,0.25210084033613445,0.7163900186874793,0.5555555555555556,0.05085616106069365,0.33586793396698345,0.07466140597139498,0.0,low,1.0
238326403,12,0.7485,9,0.05397704002895304,0.0028,53.68,53.68,63.44,0.10084033613445378,0.7235352313949655,0.6666666666666666,0.08246983142011546,0.0023011505752876435,0.20349785651959484,0.0,low,0.5015
18502409,0,0.285,5,0.3445752888136211,0.5,198.27,198.27,201.52,0.0,0.2140266021765417,0.2222222222222222,0.52658198673641,0.4997498749374687,0.7520391517128876,0.0,high,1.0
40653591,0,1.0,6,0.008935626824627375,0.9821,51.76,51.76,57.15,0.0,1.0,0.3333333333333333,0.01363445756523951,0.9820910455227614,0.19621381691262949,0.0,medium,0.9324
625774638,0,1.0,5,0.008935626824627375,0.9821,50.9,50.9,58.38,0.0,1.0,0.2222222222222222,0.01363445756523951,0.9820910455227614,0.19295117417200958,0.0,medium,0.5198
86772180,0,0.3885,6,0.4866565930942785,0.251,113.28,116.96,113.28,0.0,0.3278003737495878,0.3333333333333333,0.7437203712178315,0.25062531265632815,0.4296065859858113,0.0,high,1.0
