borough,lighting,lighting_norm,visibility,visibility_norm,connectivity,connectivity_norm,enclosure,enclosure_norm,public_transport_proximity_m,public_transport_proximity_m_norm,dominant_land_use_score,dominant_land_use_score_norm,pedestrian_priority_score,pedestrian_priority_score_norm,risk_score,location_id,risk_class,cluster_id,pc1_score
"City of Westminster, London, UK",0.0,0.0,0.5546,0.408656399362719,8,0.3571428571428571,0.4894164431013283,0.4308188140243623,52.78,0.0967658425636568,0.1622,0.1622,0.53,0.4904458598726115,0.4007990333030334,CIT_16478_-27505,medium,0,-1.6005388046598186
"City of Westminster, London, UK",0.0,0.0,0.5002,0.3364312267657992,9,0.4285714285714285,0.4089782504110968,0.3600114530017702,62.19,0.114166312246898,0.0116,0.0116,0.5925,0.6496815286624205,0.3791978880045894,CIT_16471_-27498,medium,0,-0.9886942040685038
"City of Westminster, London, UK",1.2879641178581152,0.0078827385815864,0.5903,0.4560541688794477,8,0.3571428571428571,0.4284173532038026,0.3771231200266505,62.67,0.115053902623939,0.1288,0.1288,0.53,0.4904458598726115,0.3839290241340999,CIT_16478_-27498,medium,0,-1.0843757418560032
"City of Westminster, London, UK",0.0,0.0,0.6312,0.5103558151885289,9,0.4285714285714285,0.2369538224898235,0.2085834389558293,60.81,0.1116144899129052,0.2588,0.2588,0.53,0.4904458598726115,0.3653785002600926,CIT_16488_-27504,medium,0,-0.349388059155858
"City of Westminster, London, UK",0.0,0.0,0.6281,0.5062400424853957,9,0.4285714285714285,0.418499038362089,0.3683923209342656,92.58,0.1703618779933061,0.221,0.221,0.6525,0.8025477707006369,0.3645414279198492,CIT_16485_-27504,medium,0,-0.58676978396653
"City of Westminster, London, UK",0.0,0.0,0.4371,0.2526553372278279,14,0.7857142857142857,0.3691368835806544,0.3249402766059925,26.2,0.0476155254350117,0.6462,0.6462,0.5925,0.6496815286624205,0.4535738423798251,CIT_16399_-27618,high,1,-2.429175245243605
"City of Westminster, London, UK",0.0,0.0,0.4535,0.274429102496017,11,0.5714285714285714,0.4880967385452782,0.4296571171510467,9.53,0.0167902512990255,0.7707,0.7707,0.53,0.4904458598726115,0.472882360104511,CIT_16406_-27622,high,1,-3.474089234425149
"City of Westminster, London, UK",4.660253589341852,0.0285221927065584,0.3623,0.1533457249070632,13,0.7142857142857143,0.531865665517155,0.4681856085308079,17.9,0.0322676084986778,0.6693,0.6693,0.63,0.7452229299363058,0.4675122395288041,CIT_16395_-27611,high,1,-3.554576623579216
"City of Westminster, London, UK",3.3422293442445032,0.0204554768530351,0.6021,0.4717206585236324,10,0.5,0.3812172870391521,0.335574298335925,147.55,0.2720094676306885,0.0501,0.0501,0.5925,0.6496815286624205,0.3937672341189239,CIT_16392_-27626,medium,0,-0.20162155369161092
"City of Westminster, London, UK",13.606350801967556,0.0832750733767605,0.587,0.4516728624535315,8,0.3571428571428571,0.3289830968375087,0.2895940862049324,140.4,0.2587880693060153,0.1298,0.1298,0.5925,0.6496815286624205,0.3661977701550005,CIT_16393_-27626,medium,0,-0.5203183250848424
"City of Westminster, London, UK",0.0,0.0,0.778,0.7052575677110994,12,0.6428571428571429,0.2675196261523396,0.2354896115399416,36.03,0.0657926366981637,0.0609,0.0609,0.5925,0.6496815286624205,0.3113551598633858,CIT_16407_-27659,low,2,1.083345209345603
"City of Westminster, London, UK",0.0,0.0,0.7838,0.7129580456718004,12,0.6428571428571429,0.1735237534965701,0.1527478259878784,23.69,0.0429741674217348,0.0601,0.0601,0.5625,0.5732484076433121,0.3012574372004691,CIT_16405_-27658,low,2,1.3742358261811831
"City of Westminster, London, UK",0.0,0.0,0.7837,0.7128252788104088,14,0.7857142857142857,0.1872124345354429,0.1647975668861506,46.54,0.0852271676621239,0.0975,0.0975,0.5225,0.4713375796178343,0.3381891582038581,CIT_16408_-27652,low,2,1.2995370857175097
"City of Westminster, London, UK",0.0,0.0,0.3707,0.1644981412639405,12,0.6428571428571429,0.447422309007272,0.3938526203024328,29.05,0.0528855932986926,0.2623,0.2623,0.5625,0.5732484076433121,0.44657199939798,CIT_16393_-27688,high,1,-2.3982578721504857
"City of Westminster, London, UK",0.0,0.0,0.4369,0.2523898035050452,13,0.7142857142857143,0.4729593503941672,0.41633212224617,25.08,0.045544481221916,0.2946,0.2946,0.5625,0.5732484076433121,0.4425286090925237,CIT_16394_-27683,high,1,-2.159683077975734
"City of Westminster, London, UK",0.0,0.0,0.4766,0.3050982474774297,8,0.3571428571428571,0.5460666367872568,0.4806863033620042,71.43,0.1312524270049372,0.2013,0.2013,0.5925,0.6496815286624205,0.4177272474891632,CIT_16398_-27689,medium,0,-2.128913633550701
"City of Westminster, London, UK",0.0,0.0,0.4951,0.329660116834838,11,0.5714285714285714,0.5377417261891483,0.4733581308796723,53.87,0.0987814123781874,0.1412,0.1412,0.5625,0.5732484076433121,0.4270622702234952,CIT_16391_-27697,high,1,-1.7940166730000806
"City of Westminster, London, UK",0.0,0.0,0.5504,0.4030801911842804,9,0.4285714285714285,0.3930362944990243,0.3459782209024437,121.38,0.2236173006157658,0.1545,0.1545,0.6925,0.9044585987261148,0.3720830811410621,CIT_16396_-27702,medium,0,-0.5870458450598852
"City of Westminster, London, UK",0.0,0.0,0.4784,0.3074880509824748,11,0.5714285714285714,0.620389965497729,0.54611093054961,5.32,0.0090053440337284,0.1584,0.1584,0.5625,0.5732484076433121,0.4229756589846961,CIT_16392_-27692,medium,0,-2.354061472012172
"City of Westminster, London, UK",0.0,0.0,0.4951,0.329660116834838,11,0.5714285714285714,0.5377417261891483,0.4733581308796723,53.87,0.0987814123781874,0.1412,0.1412,0.5625,0.5732484076433121,0.4270622702234952,CIT_16391_-27697,high,1,-1.7940166730000806
"City of Westminster, London, UK",0.0,0.0,0.4855,0.3169144981412639,12,0.6428571428571429,0.6105103081201537,0.5374141604791104,79.93,0.1469701732650382,0.2101,0.2101,0.5925,0.6496815286624205,0.4536568003235842,CIT_16387_-27697,high,1,-2.0902610369419214
"City of Westminster, London, UK",0.0,0.0,0.5139,0.3546202867764206,12,0.6428571428571429,0.5645982327630726,0.4969991189872584,97.6,0.1796445940198598,0.2342,0.2342,0.5625,0.5732484076433121,0.4600768312019155,CIT_16390_-27700,high,1,-1.8532922746744427
"City of Westminster, London, UK",0.0,0.0,0.5762,0.4373340414232608,11,0.5714285714285714,0.4888941521354623,0.4303590567406385,139.61,0.2573272434771353,0.2185,0.2185,0.5925,0.6496815286624205,0.4365606597351609,CIT_16384_-27701,high,1,-1.0703629123045364
"City of Westminster, London, UK",0.0,0.0,0.5139,0.3546202867764206,12,0.6428571428571429,0.5645982327630726,0.4969991189872584,97.6,0.1796445940198598,0.2342,0.2342,0.5625,0.5732484076433121,0.4600768312019155,CIT_16390_-27700,high,1,-1.8532922746744427
"City of Westminster, London, UK",0.0,0.0,0.5298,0.3757302177376527,13,0.7142857142857143,0.5428381586295659,0.4778443695638952,143.08,0.2637437822444942,0.3026,0.3026,0.5025,0.4203821656050954,0.5055189147214979,CIT_16389_-27706,high,1,-1.8379982023726564
"City of Westminster, London, UK",0.0,0.0,0.5324,0.3791821561338289,9,0.4285714285714285,0.4903548211124426,0.4316448404228483,120.59,0.2221564747868858,0.3071,0.3071,0.5925,0.6496815286624205,0.433569394800275,CIT_16384_-27708,high,1,-1.683711138286372
"City of Westminster, London, UK",0.0,0.0,0.6593,0.5476633032395114,10,0.5,0.3182891428907259,0.2801805149579396,206.16,0.3803879509606317,0.3477,0.3477,0.5925,0.6496815286624205,0.4271975174513685,CIT_16375_-27700,high,1,-0.16681220283594544
"City of Westminster, London, UK",0.0,0.0,0.5762,0.4373340414232608,11,0.5714285714285714,0.4888941521354623,0.4303590567406385,139.61,0.2573272434771353,0.2185,0.2185,0.5925,0.6496815286624205,0.4365606597351609,CIT_16384_-27701,high,1,-1.0703629123045364
"City of Westminster, London, UK",0.0,0.0,0.5135,0.3540892193308549,12,0.6428571428571429,0.2564235913113754,0.2257221003785573,105.76,0.1947336304295567,0.176,0.176,0.5925,0.6496815286624205,0.4040101458725716,CIT_16382_-27692,medium,0,-0.427398465654037
"City of Westminster, London, UK",0.0,0.0,0.5625,0.4191449814126394,12,0.6428571428571429,0.3752586970714285,0.3303291278899034,150.79,0.2780007026757152,0.2963,0.2963,0.5925,0.6496815286624205,0.4402956066948571,CIT_16376_-27693,high,1,-0.7994924803353358
"City of Westminster, London, UK",0.0,0.0,0.5729,0.4329527349973446,12,0.6428571428571429,0.2202824668150333,0.1939081378268388,109.11,0.2009282716026554,0.0963,0.0963,0.5925,0.6496815286624205,0.3809200301532975,CIT_16383_-27695,medium,0,0.22913332784612803
"City of Westminster, London, UK",0.0,0.0,0.5729,0.4329527349973446,12,0.6428571428571429,0.2202824668150333,0.1939081378268388,109.11,0.2009282716026554,0.0963,0.0963,0.5925,0.6496815286624205,0.3809200301532975,CIT_16383_-27695,medium,0,0.22913332784612803
"City of Westminster, London, UK",0.0,0.0,0.4855,0.3169144981412639,12,0.6428571428571429,0.6105103081201537,0.5374141604791104,79.93,0.1469701732650382,0.2101,0.2101,0.5925,0.6496815286624205,0.4536568003235842,CIT_16387_-27697,high,1,-2.0902610369419214
"City of Westminster, London, UK",0.0,0.0,0.448,0.2671269251194902,12,0.6428571428571429,0.5374620145797664,0.4731119090260314,72.89,0.1339521810684369,0.2444,0.2444,0.5925,0.6496815286624205,0.4509620111123449,CIT_16385_-27692,high,1,-2.106784252644368
"City of Westminster, London, UK",0.0,0.0,0.5135,0.3540892193308549,12,0.6428571428571429,0.2564235913113754,0.2257221003785573,105.76,0.1947336304295567,0.176,0.176,0.5925,0.6496815286624205,0.4040101458725716,CIT_16382_-27692,medium,0,-0.427398465654037
"City of Westminster, London, UK",0.0,0.0,0.4476,0.2665958576739246,12,0.6428571428571429,0.387700874617721,0.3412816086451617,108.3,0.1994304628413987,0.3589,0.3589,0.5925,0.6496815286624205,0.4542379179850482,CIT_16378_-27688,high,1,-1.71461833025453
"City of Westminster, London, UK",0.0,0.0,0.448,0.2671269251194902,12,0.6428571428571429,0.5374620145797664,0.4731119090260314,72.89,0.1339521810684369,0.2444,0.2444,0.5925,0.6496815286624205,0.4509620111123449,CIT_16385_-27692,high,1,-2.106784252644368
"City of Westminster, London, UK",0.0,0.0,0.3996,0.2028677642060542,10,0.5,0.6471234712948599,0.5696436447127279,188.23,0.3472327520849128,0.4721,0.4721,0.53,0.4904458598726115,0.5599930716646557,CIT_16373_-27341,high,1,-3.3530625296020236
"City of Westminster, London, UK",0.0,0.0,0.3957,0.1976898566117897,8,0.3571428571428571,0.6486574727543812,0.5709939808095593,176.48,0.3255052793135968,0.5202,0.5202,0.4775,0.3566878980891719,0.565086490385813,CIT_16370_-27345,high,1,-3.7781291750986634
"City of Westminster, London, UK",0.0,0.0,0.347,0.1330323951141794,12,0.6428571428571429,0.6215610176177242,0.5471417730817899,200.77,0.3704210506851089,0.5754,0.5754,0.57,0.592356687898089,0.5828182994449667,CIT_16373_-27344,high,1,-3.525591717915266
"City of Westminster, London, UK",0.0,0.0,0.398,0.2007434944237918,10,0.5,0.5564335314596457,0.4898119740067672,211.62,0.390484291499473,0.6159,0.6159,0.53,0.4904458598726115,0.5700059653926484,CIT_16377_-27348,high,1,-3.2913863066677553
"City of Westminster, London, UK",0.0,0.0,0.347,0.1330323951141794,12,0.6428571428571429,0.6215610176177242,0.5471417730817899,200.77,0.3704210506851089,0.5754,0.5754,0.57,0.592356687898089,0.5828182994449667,CIT_16373_-27344,high,1,-3.525591717915266
"City of Westminster, London, UK",0.0,0.0,0.3997,0.2030005310674456,9,0.4285714285714285,0.4622151927153118,0.4068743581392602,214.8,0.3963645777473696,0.5216,0.5216,0.57,0.592356687898089,0.5280327828927653,CIT_16373_-27347,high,1,-2.6450790046270956
"City of Westminster, London, UK",0.0,0.0,0.3957,0.1976898566117897,8,0.3571428571428571,0.6486574727543812,0.5709939808095593,176.48,0.3255052793135968,0.5202,0.5202,0.4775,0.3566878980891719,0.565086490385813,CIT_16370_-27345,high,1,-3.7781291750986634
"City of Westminster, London, UK",0.0,0.0,0.4935,0.3275358470525757,14,0.7857142857142857,0.575093623240046,0.5062379006868674,115.98,0.2136319088740546,0.1491,0.1491,0.5925,0.6496815286624205,0.4696754123084152,CIT_16484_-27515,high,1,-1.5664400176195714
"City of Westminster, London, UK",0.0,0.0,0.495,0.3295273499734466,13,0.7142857142857143,0.502618178640804,0.4424399112072428,88.82,0.1634090867064849,0.1904,0.1904,0.6525,0.8025477707006369,0.4246446556719552,CIT_16480_-27513,medium,0,-1.3349000848595158
"City of Westminster, London, UK",0.0,0.0,0.5194,0.3619224641529474,9,0.4285714285714285,0.5298748895684492,0.4664331873661759,95.46,0.175687420255552,0.2168,0.2168,0.5925,0.6496815286624205,0.4236650382635817,CIT_16488_-27515,medium,0,-1.7545643181450574
"City of Westminster, London, UK",0.0,0.0,0.649,0.5339883165161976,12,0.6428571428571429,0.0003431373839083,0.0003020536863167,96.53,0.1776660071377059,0.2461,0.2461,0.525,0.4777070063694268,0.3610134493107164,CIT_16557_-27819,medium,0,0.9425159969743468
"City of Westminster, London, UK",0.0,0.0,0.623,0.4994689325544344,12,0.6428571428571429,0.4171917545093715,0.3672415576385904,149.99,0.2765213853806469,0.2253,0.2253,0.57,0.592356687898089,0.4339225468979916,CIT_16550_-27814,high,1,-0.5289092605568184
"City of Westminster, London, UK",0.0,0.0,0.6711,0.5633297928836962,11,0.5714285714285714,0.2200920529794922,0.1937405221613703,59.94,0.1100057323545183,0.1449,0.1449,0.525,0.4777070063694268,0.3580261871669857,CIT_16555_-27822,medium,0,0.30339893383282956
"City of Westminster, London, UK",8.818535324416635,0.053972162477992,0.6192,0.4944237918215612,12,0.6428571428571429,0.4513401215197403,0.39730135473705,38.22,0.0698422677934133,0.0631,0.0631,0.5925,0.6496815286624205,0.3580323628299213,CIT_16501_-27801,medium,0,-0.5966967104484255
"City of Westminster, London, UK",14.460240490693144,0.0885011422558607,0.5973,0.4653478491768455,12,0.6428571428571429,0.378888789467305,0.3335245908189381,17.06,0.0307143253388561,0.0454,0.0454,0.5625,0.5732484076433121,0.3431794365631043,CIT_16498_-27797,low,2,-0.5854289925635235
"City of Westminster, London, UK",4.047207415530307,0.0247701605966619,0.6266,0.5042485395645248,11,0.5714285714285714,0.2970441069180584,0.261479138388631,50.83,0.0931600066569278,0.1423,0.1423,0.53,0.4904458598726115,0.3667704091697065,CIT_16499_-27803,medium,0,-0.2850845104802295
"City of Westminster, London, UK",3.907564866059437,0.0239155050227351,0.5187,0.3609930961232077,9,0.4285714285714285,0.3593826244340161,0.316353890887908,76.62,0.140849497956693,0.2022,0.2022,0.5925,0.6496815286624205,0.3839345439967979,CIT_16240_-27527,medium,0,-1.1500341381931913
"City of Westminster, London, UK",7.340414934557228,0.0449256087240326,0.4818,0.3120021242697823,9,0.4285714285714285,0.5165423516493348,0.4546969487186761,83.6,0.1537565413561641,0.2829,0.2829,0.4775,0.3566878980891719,0.4559411831729607,CIT_16240_-27524,high,1,-2.4767232408124658
"City of Westminster, London, UK",0.5621490756823327,0.0034405261342633,0.4879,0.3201009028146575,7,0.2857142857142857,0.5640405004699963,0.4965081637518281,96.46,0.1775365668743874,0.2045,0.2045,0.53,0.4904458598726115,0.4422579363638087,CIT_16247_-27523,high,1,-2.3210507291652833
"City of Westminster, London, UK",7.340414934557227,0.0449256087240326,0.4818,0.3120021242697823,9,0.4285714285714285,0.5165423516493348,0.4546969487186761,83.6,0.1537565413561641,0.2829,0.2829,0.4775,0.3566878980891719,0.4559411831729607,CIT_16240_-27524,high,1,-2.4767232408124658
"City of Westminster, London, UK",0.0,0.0,0.4571,0.2792087095061073,5,0.1428571428571428,0.3754584682749229,0.3305049805695156,243.77,0.4499343552950314,0.1914,0.1914,0.5925,0.6496815286624205,0.4542830546298892,CIT_16226_-27546,high,1,-1.346520073945961
"City of Westminster, London, UK",0.0,0.0,0.4845,0.3155868295273499,5,0.1428571428571428,0.3564620417133943,0.3137829883330508,269.82,0.4981046247156937,0.0951,0.0951,0.5925,0.6496815286624205,0.4487865222711269,CIT_16228_-27549,high,1,-0.8417661817666181
"City of Westminster, London, UK",0.0,0.0,0.7375,0.6514869888475837,10,0.5,0.2943200686636334,0.2590812481120156,115.47,0.2126888440984485,0.3377,0.3377,0.4775,0.3566878980891719,0.4024913135437519,CIT_16582_-27700,medium,0,-0.13188127854025516
"City of Westminster, London, UK",0.0,0.0,0.78,0.7079129049389272,12,0.6428571428571429,0.2430312410365352,0.2139332106840381,79.99,0.1470811220621683,0.2972,0.2972,0.5925,0.6496815286624205,0.3439976297119019,CIT_16576_-27691,low,2,0.7392749332879538
"City of Westminster, London, UK",0.0,0.0,0.7103,0.6153744025491238,12,0.6428571428571429,0.0829586345601918,0.0730260314259664,35.41,0.0646461657944858,0.2756,0.2756,0.525,0.4777070063694268,0.3364905016823614,CIT_16566_-27709,low,2,0.7513853086008562
"City of Westminster, London, UK",0.0,0.0,0.7563,0.6764471587891662,12,0.6428571428571429,0.3067055694981894,0.2699838380348811,39.56,0.0723201242626527,0.251,0.251,0.53,0.4904458598726115,0.3562081740860603,CIT_16565_-27707,medium,0,0.21409120708729956
"City of Westminster, London, UK",0.0,0.0,0.7187,0.626526818906001,12,0.6428571428571429,0.1535600928170797,0.1351744061758633,24.22,0.0439542151297176,0.1722,0.1722,0.525,0.4777070063694268,0.3317658078022766,CIT_16561_-27711,low,2,0.7382498092547908
"City of Westminster, London, UK",1.946478883470284,0.0119130525301363,0.6658,0.5562931492299521,12,0.6428571428571429,0.6051818711900547,0.5327236951071622,144.77,0.266868840030326,0.0416,0.0416,0.6525,0.8025477707006369,0.405323846689048,CIT_16451_-27615,medium,0,-0.4134854511267122
"City of Westminster, London, UK",3.994045250798528,0.0244447917131647,0.698,0.5990440785979819,12,0.6428571428571429,0.3383256806542334,0.2978180863107302,121.01,0.2229331163667967,0.0177,0.0177,0.53,0.4904458598726115,0.3829709500979836,CIT_16448_-27615,medium,0,0.4511263552821514
"City of Westminster, London, UK",13.255114992885106,0.0811254016389381,0.802,0.7371216144450345,8,0.3571428571428571,0.2448926110013433,0.2155717195899049,118.13,0.2176075741045507,0.0955,0.0955,0.6525,0.8025477707006369,0.281495742733327,CIT_16445_-27609,low,2,1.1714142132207839
"City of Westminster, London, UK",9.010862420923882,0.0551492637674622,0.7876,0.7180031864046733,8,0.3571428571428571,0.2714782685291287,0.2389742872960477,59.39,0.1089887017141589,0.0833,0.0833,0.5925,0.6496815286624205,0.2867508849708886,CIT_16444_-27619,low,2,0.77613691383155
"City of Westminster, London, UK",1.9408562114120256,0.0118786400388637,0.7115,0.6169676048858205,12,0.6428571428571429,0.9884338170388308,0.8700890433917808,173.43,0.3198653821261488,0.0539,0.0539,0.5925,0.6496815286624205,0.4849588570808757,CIT_16454_-27615,high,1,-1.7742245155570218
"City of Westminster, London, UK",1.946478883470284,0.0119130525301363,0.6658,0.5562931492299521,12,0.6428571428571429,0.6051818711900547,0.5327236951071622,144.77,0.266868840030326,0.0416,0.0416,0.6525,0.8025477707006369,0.405323846689048,CIT_16451_-27615,medium,0,-0.4134854511267122
"City of Westminster, London, UK",9.671157979504237,0.0591904767195182,0.7542,0.6736590546999469,12,0.6428571428571429,0.4279602945508143,0.3767207848178613,164.37,0.3031121137595,0.0404,0.0404,0.455,0.2993630573248407,0.4192243174509913,CIT_16456_-27620,medium,0,0.19042445145379822
