osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,risk_class,risk_probability
4743384,0,0.1807,11,0.312317049998655,0.1497,139.27,139.27,143.19,0.0,0.09937341980872814,0.8888888888888888,0.4772940156654449,0.1497,0.5282066846238478,high,1.0
4743390,0,0.2869,10,0.26350744613512517,0.1916,156.83,156.83,159.18,0.0,0.21611520281411456,0.7777777777777778,0.4027014443307576,0.1916,0.5948252968625518,high,1.0
4743390,0,0.0903,10,0.33521973850004366,0.2542,190.66,190.66,193.71,0.0,0.0,0.7777777777777778,0.5122947182028493,0.2542,0.7231685572290301,high,1.0
11300057,0,0.1735,9,0.31736593029266075,0.179,136.08,136.08,142.58,0.0,0.09145872265582058,0.6666666666666666,0.485009893969721,0.179,0.5161045563185251,high,1.0
12373202,0,0.1462,10,0.31370246759237164,0.1448,169.71,169.71,174.81,0.0,0.06144882928437946,0.7777777777777778,0.47941126007038987,0.1448,0.6436890625592778,high,1.0
12373202,0,0.1633,11,0.3107088923890388,0.1477,72.27,72.27,78.08,0.0,0.0802462350225349,0.8888888888888888,0.47483637205194396,0.1477,0.2740240525057855,high,0.9934
230770489,0,0.2851,7,0.31402370232172705,0.1637,152.3,152.3,158.8,0.0,0.2141365285258877,0.4444444444444444,0.47990218240058574,0.1637,0.577639515914868,high,1.0
922816016,0,0.5678,6,0.17363277218690085,0.459,160.48,160.48,163.32,0.0,0.5248983181268551,0.3333333333333333,0.2653517734256461,0.459,0.6086725596570431,high,1.0
11299615,0,0.2706,8,0.31425591686407806,0.2249,101.36,101.36,104.14,0.0,0.19819720787072664,0.5555555555555556,0.48025706091719284,0.2249,0.384384840092568,high,1.0
4743386,0,0.3421,7,0.2526999330970504,0.2057,61.48,61.48,64.35,0.0,0.2767945476530725,0.4444444444444444,0.38618501880316775,0.2057,0.23308926742289163,high,1.0
11299615,0,0.2502,8,0.2803398194541218,0.2394,44.3,44.3,46.44,0.0,0.1757722326041552,0.5555555555555556,0.42842527546529985,0.2394,0.16791228802306613,high,1.0
