osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
405655299,0,1.0,6,0.0422985465445657,0.25,289.07,294.52,289.07,0.0,1.0,0.23076923076923078,0.06731006345559067,0.24992499249924993,0.2446467126709284,0.0,low,0.9993
405655304,0,1.0,6,0.0422985465445657,0.25,352.89,358.51,352.89,0.0,1.0,0.23076923076923078,0.06731006345559067,0.24992499249924993,0.2986833749629567,0.0,low,0.967
27880560,0,1.0,6,0.051819096728594284,0.3617,313.78,322.23,313.78,0.0,1.0,0.23076923076923078,0.08246136747324116,0.36163616361636164,0.26556877354896063,0.0,low,0.9562
502681150,0,1.0,7,0.051819096728594284,0.3617,309.25,318.33,309.25,0.0,1.0,0.3076923076923077,0.08246136747324116,0.36163616361636164,0.2617332035053554,0.0,low,0.8522
27880591,0,0.957,6,0.05344548188314435,0.5,193.89,210.28,193.89,0.0,0.9467690022282743,0.23076923076923078,0.0850496481345542,0.49994999499949994,0.1640574065450235,0.0,low,0.996
23057025,0,1.0,6,0.05344548188314435,0.5,363.46,416.13,363.46,0.0,1.0,0.23076923076923078,0.0850496481345542,0.49994999499949994,0.30763303839803563,0.0,medium,0.9253
27880591,0,1.0,6,0.05344548188314435,0.5,236.82,263.94,236.82,0.0,1.0,0.23076923076923078,0.0850496481345542,0.49994999499949994,0.20040641801786546,0.0,low,0.9938
27880591,0,1.0,6,0.05344548188314435,0.5,248.96,264.38,248.96,0.0,1.0,0.23076923076923078,0.0850496481345542,0.49994999499949994,0.21068540705304603,0.0,low,0.9873
27880591,0,1.0,6,0.05344548188314435,0.5,218.58,228.92,218.58,0.0,1.0,0.23076923076923078,0.0850496481345542,0.49994999499949994,0.18496253333897805,0.0,low,0.9979
27880612,0,1.0,7,0.22410127779917643,0.5,204.31,213.98,204.31,0.0,1.0,0.3076923076923077,0.35663666740530464,0.49994999499949994,0.1728800643495195,0.0,medium,0.9962
"[27880600, 112400444]",0,0.9936,5,0.05344548188314435,0.5,222.44,282.37,222.44,0.0,0.9920772468432781,0.15384615384615385,0.0850496481345542,0.49994999499949994,0.18823081156597943,0.0,low,0.9993
"[1137958432, 126352411, 311743590]",0,1.0,5,0.05676658436433721,0.5,157.74,157.74,164.55,0.0,1.0,0.15384615384615385,0.09033495543231312,0.49994999499949994,0.13344904957453116,0.0,low,1.0
421001288,0,0.9147,6,0.18218835096769276,1.0,51.01,51.01,184.32,0.0,0.8944045555830651,0.23076923076923078,0.28993511293435953,1.0,0.04308030989373862,0.0,medium,0.9955
73232408,0,0.896,7,0.051819096728594284,0.339,181.42,214.85,181.42,0.0,0.8712552612032681,0.3076923076923077,0.08246136747324116,0.338933893389339,0.15349900512256043,0.0,low,0.9905
405655298,0,1.0,6,0.153300737448046,0.1234,264.56,270.65,264.56,0.0,1.0,0.23076923076923078,0.2439624531279119,0.12331233123312331,0.22389399263367343,0.0,low,0.9787
28603900,0,0.6595,11,0.19817189377839384,0.0027,124.62,124.62,125.43,0.0,0.5784847734587769,0.6153846153846154,0.31537182738079184,0.0026002600260026008,0.1054062063418145,0.0,medium,1.0
44717100,0,0.6629,10,0.3174890755878383,0.2234,128.87,136.46,128.87,0.0,0.5826937360732855,0.5384615384615384,0.5052569559899455,0.22332233223322331,0.10900469920833158,0.0,medium,0.9994
