id,lon,lat,first_seen_at,last_seen_at,object_type
216923054736321,-0.1339953,51.510067,2016-06-27T18:55:09+0000,2024-05-11T11:58:52+0000,panoptic
216923058069654,-0.13253872,51.509148,2016-06-27T18:56:35+0000,2026-05-20T06:35:12+0000,panoptic
216923061402987,-0.13351071,51.50999,2016-06-27T18:55:17+0000,2024-05-11T11:58:55+0000,panoptic
216923064736320,-0.13336225,51.510025,2016-06-27T18:55:16+0000,2024-05-11T11:58:57+0000,panoptic
216923068069653,-0.1339764,51.51007,2016-06-27T18:55:16+0000,2023-08-13T18:03:09+0000,panoptic
216923071402986,-0.13396384,51.509857,2016-06-27T18:55:09+0000,2024-05-11T11:58:49+0000,panoptic
216923074736319,-0.13413578,51.50993,2016-06-27T18:55:12+0000,2024-05-11T11:58:52+0000,panoptic
216923078069652,-0.13351515,51.50999,2016-06-27T18:55:15+0000,2024-05-11T11:58:55+0000,panoptic
216923081402985,-0.13336483,51.510155,2016-06-27T18:55:18+0000,2024-05-11T11:58:57+0000,panoptic
216923084736318,-0.133375,51.51015,2016-06-27T18:55:27+0000,2024-05-11T11:59:37+0000,panoptic
216923088069651,-0.13308808,51.510002,2016-06-27T18:55:20+0000,2024-05-11T11:59:03+0000,panoptic
216923091402984,-0.13289219,51.50983,2016-06-27T18:56:25+0000,2024-05-11T11:59:57+0000,panoptic
216923094736317,-0.13463698,51.510185,2016-06-27T18:55:04+0000,2024-05-11T11:38:54+0000,panoptic
216923098069650,-0.13393168,51.509937,2016-06-27T18:55:13+0000,2024-05-11T11:58:58+0000,panoptic
216923101402983,-0.13182992,51.508404,2016-06-27T18:57:00+0000,2026-05-20T06:34:47+0000,panoptic
216923104736316,-0.13200806,51.50851,2016-06-27T18:57:01+0000,2022-07-22T19:10:44+0000,panoptic
216923108069649,-0.13224679,51.508823,2016-06-27T18:56:40+0000,2022-07-22T19:10:43+0000,panoptic
216923111402982,-0.13215092,51.50871,2016-06-27T18:56:53+0000,2020-06-20T16:54:32+0000,panoptic
216923114736315,-0.13292657,51.510242,2016-06-27T18:55:26+0000,2018-03-31T09:59:26+0000,panoptic
